file,status,reason,word_count,alpha_ratio,symbol_ratio,digit_ratio,unique_token_ratio,repeat_token_ratio,avg_token_len,strict_lang,preview
data\whisper_transcriptions\The HATE Noise and Anonymous - Heavy Metal Attack Part 2 42119.txt,kept,,48,0.7654,0.0423,0.0,0.875,0.0417,4.0833,unknown,"This is Jeff, can I help you? Hi, I was calling to see if you guys had those new radiated shower heads in your hardware department. Ummm, give me a second here, let me walk down there and see what we got. Radiated shower heads? Yeah, they spin both w"
data\whisper_transcriptions\The HATE Noise and Anonymous - Too Far 42126.txt,kept,,38,0.7129,0.0909,0.0,0.7895,0.0789,3.8684,unknown,"Um, the church phone. Um, wait a minute, church phone. Just a minute, let me see if he's asleep, because I think he did want to talk to you. So just a minute. He's coming. Hello. Hey, uh, this is Vince, and..."
data\whisper_transcriptions\The HoHoHos! - Deck the Halls 74378.txt,dropped,too_repetitive,28,0.7431,0.1468,0.0,0.4643,0.5357,2.8929,unknown,"Sing, we joyous all together Fa-la-la-la-la-la-la-la Heads of the wind and weather Fa-la-la-la-la-la-la-la-la"
data\whisper_transcriptions\The Holiday Squad - Excelsior Lang Syne 120160.txt,dropped,too_short(<6_words),4,0.75,0.1,0.0,1.0,0.25,4.0,unknown,We'll be right back.
data\whisper_transcriptions\The Honorable Sleaze - Broad Street Boogie (Instrumental) 67232.txt,dropped,too_short(<6_words),4,0.8,0.05,0.0,1.0,0.25,4.0,unknown,Welcome to the show.
data\whisper_transcriptions\The Honorable Sleaze - Dance Track (Instrumental) 52579.txt,dropped,boilerplate_or_non_lyrics,4,0.8261,0.0435,0.0,1.0,0.25,4.75,unknown,Welcome to the podcast.
data\whisper_transcriptions\The Honorable Sleaze - Dreamflower (Keep The Dream Alive) (Instrumental) 69833.txt,dropped,boilerplate_or_non_lyrics,4,0.8261,0.0435,0.0,1.0,0.25,4.75,unknown,Welcome to the podcast.
data\whisper_transcriptions\The Honorable Sleaze - Fist City 67793.txt,kept,,84,0.7758,0.0377,0.0,0.75,0.0476,4.4762,unknown,"I represent, and it might not rhyme, but it's elegant Eloquent in this room, I'm a elephant So different than these other cats present in Niggas need to change or just catch on up Cause I flow like, give me the dough right and bounce I ain't trippin'"
data\whisper_transcriptions\The Honorable Sleaze - Higher 67784.txt,kept,,85,0.7506,0.0508,0.0,0.7882,0.0588,3.9529,unknown,"Rockin', stoppin', I see the faces in the crowd Oh, watch em', who else give it to you like this? Not a soul, it's the honorable, busy is so cold Illest nigga, you know busy is so bold Layin' my cards on the table with no foes These dudes see me, but"
"data\whisper_transcriptions\The Honorable Sleaze - Summers, Past, Pt. II 107850.txt",kept,,70,0.7535,0.036,0.0,0.6429,0.0571,3.8143,unknown,"Yeah, my dad and my grandma hated it, but I ain't give a fuck, little nigga trying to make it big Thinking about days gone by Shit, I ain't gonna cry Sit back, watch the sun fade in the sky When I'm thinking about days gone by Shit, I ain't gonna cry"
data\whisper_transcriptions\The IMG - Under The Sea 129268.txt,kept,,6,0.7576,0.0303,0.0,1.0,0.1667,3.6667,unknown,I'm going to live in a pure world
data\whisper_transcriptions\The Impossebulls - 1Nation (One Fam) (MMC Remix) 110776.txt,kept,,50,0.7571,0.0536,0.0,0.66,0.1,4.3,unknown,"We're not in peace and I repeat we're one, uh, I command One nation, one fam, gotta know where you stand Don't believe in life, we're all human The impossible to live in, we're not in peace and I repeat we're one, uh, I command They didn't fear anyth"
data\whisper_transcriptions\The Impossebulls - 1Nation (One Fam) 99096.txt,kept,,82,0.7894,0.0266,0.0,0.6463,0.0976,4.3415,unknown,"Bring it all together Keep it all together Another day Another dollar in debt Another tear Some blood in a bucket of sweat That's how I'm living, but ain't we all Sometimes we get knocked down, sometimes we just fall Sometimes we don't do nothing at "
data\whisper_transcriptions\The Impossebulls - 1Nation (One Fam) _99096_.txt,kept,,95,0.7784,0.0398,0.0,0.5579,0.0947,4.3053,unknown,"Get all together, bring it all together They keep it all together, keep it all together They keep it all together, yeah Another day, another dollar in debt Another tear, some blood and a fuck of a sweat That's how I'm livin', but ain't we all, we all"
data\whisper_transcriptions\The Impossebulls - 5 x 5 142358.txt,kept,,104,0.7797,0.0211,0.0019,0.6538,0.125,3.9327,unknown,"One, two, three, four, five, and we live! One to the two to the three to the four We give you five minutes and we're breaking down your door In the morning like the cops when it's 6am In the next seven seconds I'ma hit you again And maybe eight was e"
data\whisper_transcriptions\The Impossebulls - A Roller Skating Jam Called Saturday Nite 147024.txt,kept,,81,0.7506,0.0427,0.009,0.7407,0.0617,4.0864,unknown,"It's Saturday night, every day of Saturday It's Saturday night, Saturday It was Saturday night, live at Xenia Listening to the shotlights, have you seen her? When Doc hit me up in the email box He said, here's a new P, Mark it, tell me, take your roc"
data\whisper_transcriptions\The Impossebulls - Armchair Revolution 147023.txt,kept,,71,0.801,0.0149,0.0,0.5211,0.0845,4.493,unknown,Now baby you know the boy working shit Archive revolution Now baby you know the boy working shit Archive revolution Now baby you know the boy working shit Archive revolution Now baby you know the boy working shit How am I gonna help you my brother? L
data\whisper_transcriptions\The Impossebulls - Back To It (12inch Mixx) 140621.txt,kept,,87,0.7589,0.0424,0.0,0.6552,0.1034,3.8621,unknown,"Get back to it, back to it, this is how we do it once again Back like the body part, you're turning to a friend Loyal to the end, man, I'ma stick with Doc Not Chuck D, but C-Doc's my Hank's shock Me like Bruce, cause the beat, it be kicking Recipe fa"
data\whisper_transcriptions\The Impossebulls - Back To It (12inchstrumental) 140625.txt,dropped,too_short(<6_words),4,0.75,0.1,0.0,1.0,0.25,4.0,unknown,We'll be right back.
data\whisper_transcriptions\The Impossebulls - Bad Business 82778.txt,kept,,56,0.7987,0.0097,0.0,0.7143,0.1071,4.3214,unknown,"Take cover from the snakes in the grass Check me out in my style unique Check me as I shuffle my feet As I'm walking down the street Silent Sweets, Silent Sweets Everybody check a couple of styles unique Be careful of the words you speak Cause there'"
data\whisper_transcriptions\The Impossebulls - Bad Cop (Instrumental) 140620.txt,dropped,low_token_diversity,21,0.7815,0.0252,0.0,0.3333,0.1429,4.4286,unknown,Don't keep a sucker coming into my face Don't keep a sucker coming into my face Don't keep a sucker coming into my face
data\whisper_transcriptions\The Impossebulls - Bad Cop 142361.txt,kept,,89,0.7539,0.047,0.0,0.5169,0.1348,3.8315,unknown,"Bad cop pulling guns like a douchebag Bad cop, bad cop, bad cop, bad cop Stop shooting the people, they all gonna drop Like murder for hire, you pay for the lot All this bullshit, it's got to stop Bad cop, bad cop, bad cop Bad cop, bad cop, bad cop D"
data\whisper_transcriptions\The Impossebulls - Bigger Than You (Instrumental) 112483.txt,dropped,boilerplate_or_non_lyrics,4,0.8261,0.0435,0.0,1.0,0.25,4.75,unknown,Welcome to the podcast.
data\whisper_transcriptions\The Impossebulls - Bigger Than You 110085.txt,kept,,103,0.7737,0.0251,0.0039,0.6602,0.0485,3.9029,unknown,"18 even got them fiendin' for that throwback Holdin' every hold that But don't hold back them pro reps over high track See Doc provide that, it's time best you know that Gotta show them how we hold our own now With the verbs and pronouns Ain't nobody"
data\whisper_transcriptions\The Impossebulls - Bigger Than You _110085_.txt,kept,,106,0.7718,0.0193,0.0,0.6415,0.0472,3.7642,unknown,"It do even got them phenic for that throwback Go to never hold that, but don't hold back in pro reps over hot track See Doc provide that, it's the top best you know that Gotta show them how we hold our own now With the verbs and pronouns, then anybod"
data\whisper_transcriptions\The Impossebulls - Blaque Gloves 99095.txt,kept,,102,0.7842,0.0096,0.0,0.7157,0.049,3.9314,unknown,Put your fist in the air Put your fist in the air If it's time for a change Time for a change Gotta tell them hell yeah I see my people standing with their hands in the air With no care on the surface But deep down there they got purpose Living from 
data\whisper_transcriptions\The Impossebulls - Breaker 1-2 (Instrumental) 112487.txt,dropped,too_short(<6_words),4,0.75,0.1,0.0,1.0,0.25,4.0,unknown,We'll be right back.
data\whisper_transcriptions\The Impossebulls - Circle of Lies (Instrumental) 110772.txt,kept,,26,0.8141,0.0321,0.0,0.6538,0.1538,4.8846,unknown,"Last Four Att singular synagogue Tomb Raider Cardітale Pitmotores The Lastspecific Musical Foretime We are the wicked, we are the wicked, we are the wicked."
data\whisper_transcriptions\The Impossebulls - Circle of Lies (Mad Apples Remix) 110778.txt,kept,,100,0.7923,0.0184,0.0,0.54,0.11,4.31,unknown,The government slid underneath my front door The poor get fucked while the rich send amused And what's left of the bill of rights is pimped and abused While the patriots act like hate But the blackness act I'm all in with the noise I bring Gotta hear
data\whisper_transcriptions\The Impossebulls - Devil's Pie 145750.txt,kept,,69,0.7819,0.0319,0.0,0.7971,0.087,4.2899,unknown,"Flash and stash, cash and cream Temperatures at a high degree Where brothers come to feast What the hell is this all about? Apocalypse, ain't no doubt Everybody's holding, holding out All the loot and all the clout Right or wrong, do or die Only the "
data\whisper_transcriptions\The Impossebulls - Doin Nothin (Deja Vu) 108843.txt,dropped,too_short(<6_words),4,0.8696,0.0,0.0,1.0,0.25,5.0,unknown,Another nothing deja vu
data\whisper_transcriptions\The Impossebulls - Erykah & Jean (Instrumental) 112485.txt,dropped,boilerplate_or_non_lyrics,4,0.8261,0.0435,0.0,1.0,0.25,4.75,unknown,Welcome to the podcast.
data\whisper_transcriptions\The Impossebulls - FreeSpit (Instrumental) 112488.txt,kept,,11,0.7213,0.1148,0.0,0.6364,0.2727,4.3636,unknown,"yang Yeah, that's where my heart's at, heart's at, heart's at"
data\whisper_transcriptions\The Impossebulls - From the Bottom (Soundtrack Edit) 86415.txt,kept,,11,0.7969,0.0469,0.0,0.9091,0.1818,4.7273,unknown,"Cut, thinking they'll get closer to things they think they want."
data\whisper_transcriptions\The Impossebulls - From the Bottom (Soundtrack Edit) _86415_.txt,kept,,94,0.7945,0.0198,0.0,0.7447,0.0851,4.3298,unknown,Cut! Thinking they'll get closer to things they think they want Sent to the rear but some they let you pass The lies realize fleeting moments pass fast Those movies slow are those in the know Best heed the serene when it's time to go Best heed the ma
data\whisper_transcriptions\The Impossebulls - FutureBACK 142359.txt,kept,,7,0.7838,0.027,0.0,0.8571,0.2857,4.0,unknown,"Back like a digital, do what you like"
data\whisper_transcriptions\The Impossebulls - God's Radio Hell 142360.txt,kept,,74,0.7277,0.0576,0.0157,0.6216,0.1216,3.8108,unknown,"You file devil. For the power of the word! For the car, you're free! You're the man of that! Of her fault! She's going to do something! There will be 50 people who give $1,000 and do it right now or I am finished! You know, people don't even want to "
data\whisper_transcriptions\The Impossebulls - Idle Hands 144214.txt,dropped,boilerplate_or_non_lyrics,4,0.8261,0.0435,0.0,1.0,0.25,4.75,unknown,Welcome to the podcast.
data\whisper_transcriptions\The Impossebulls - Let Me Spell You This (016 Tess Dis Champion Mixx) 144216.txt,kept,,51,0.7211,0.0816,0.017,0.8431,0.1373,3.9216,unknown,"It's the M-A-R-C-U-S-J in the place to be Untouchable, you can't touch me, impossible D-E-F-M-C, old school style on an MP3 Check the CPU, burn it R-C-D-2-0-0-3 Adds up to five Impost MCs Two DJs from back in the days That's seven things the radio ne"
data\whisper_transcriptions\The Impossebulls - Life & Times of 40 Year Rhymes 144212.txt,kept,,35,0.8214,0.0,0.0,0.8571,0.0857,4.5714,unknown,Please try to comprehend With these legends found treasures over years Compacting like drama and acting over wax This could be the history of me on a tape Given to the rhythm over loops and breaks
data\whisper_transcriptions\The Impossebulls - Life Is Good 147021.txt,kept,,120,0.7692,0.022,0.0,0.7083,0.0667,3.9833,unknown,"Life's so great cause all I see are all the flaws and the stupid mistakes And all I see are all the problems that's bringing me down Like I've been into a lemon and they spin me around Oh yeah, my son is awesome and my wife is the best But I can't st"
data\whisper_transcriptions\The Impossebulls - Mediaocrity 110756.txt,kept,,38,0.8018,0.023,0.0,0.8684,0.0789,4.5526,unknown,"Mental slaves to the local TV and the radio stations The news is for sucks, sitcoms or sitcoms Reality TV's got me going in fits, y'all Pushes for consumption, greed and glamour Shutting my set off with a sledgehammer"
data\whisper_transcriptions\The Impossebulls - No Country For Old Men (D's Muddy Water Breakfix Mixx) 140626.txt,kept,,35,0.7732,0.0412,0.0,0.4857,0.1714,4.2,unknown,"Never give in, never stop, never bend, cause this country has no rightful place for old But I'm not a man, never give in, never stop, never bend, cause this country has no rightful place for old"
data\whisper_transcriptions\The Impossebulls - No Country For Old Men (D's Muddy Water Breakfix Mixx) _140626_.txt,dropped,low_token_diversity,51,0.7798,0.0397,0.0,0.2941,0.1765,4.2353,unknown,"Never give in, never stop, never bend, cause this country has no rightful place for old men Never give in, never stop, never bend, Cause this country has no rightful place for old men. Never give in, never stop, never bend, Cause this country has no "
data\whisper_transcriptions\The Impossebulls - No Country For Old Men 145751.txt,kept,,88,0.7857,0.0218,0.0079,0.7614,0.0682,4.4886,unknown,"Everything from his throat like it's 1984 While I bump all the notes I take notes on these suckers And all that they speak It's all weak, my critique's not unique They're antique, worldview treats us like cattle They rattle and slaughter We oughta sp"
data\whisper_transcriptions\The Impossebulls - One Hundred 10 (BPM) (Instrumental) 86416.txt,dropped,boilerplate_or_non_lyrics,4,0.8261,0.0435,0.0,1.0,0.25,4.75,unknown,Welcome to the podcast.
data\whisper_transcriptions\The Impossebulls - Pope 150287.txt,kept,,60,0.7764,0.0288,0.0,0.7667,0.1167,4.0167,unknown,"President, I'd rather be the poet Yeah, you could be the side effect I'd rather be the dope Who's the funky drummer with the crooked little sticks? He might have better luck if he was drumming with his dick If you don't wanna play the piccolo, then w"
data\whisper_transcriptions\The Impossebulls - ReIntroduction 108845.txt,kept,,105,0.7397,0.0506,0.0,0.6952,0.0857,3.6571,unknown,"Run, so you can get with this, or get the f*** out my way Cause me and C-Doc, Marcus J, we here to pave the way, and we got a lot to say Okay, I'm hip-hop, from the bottom to the top, and it don't stop This gang got me feeling like I'm tirading about"
